Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-19,CH,CTL,CH-9,1,BZP6930,bistorta vivipara,P_percent,0.231264431422952,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,1,BZP6930,bistorta vivipara,NP_ratio,17.018722186817342,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,Plant_Height_cm,5,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,Wet_Mass_g,0.2437,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,Dry_Mass_g,0.061,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,Leaf_Thickness_mm,0.4033333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,Leaf_Area_cm2,6.5360000000000005,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,SLA_cm2_g,107.14754098360656,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,LDMC,0.2503077554370127,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,C_percent,32.54625651956203,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,N_percent,3.0313006370954425,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,CN_ratio,10.736730009976007,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,dN15_permil,1.93945684432983,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,dC13_permil,-28.659976348877,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,P_percent,0.2025665897995276,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZQ5071,equisetum arvense,NP_ratio,14.964464969743553,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,Plant_Height_cm,2.5,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,Wet_Mass_g,0.034166666666666665,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,Dry_Mass_g,0.013333333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,Leaf_Thickness_mm,0.23466666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,Leaf_Area_cm2,1.3523333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,SLA_cm2_g,101.425,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,LDMC,0.39024390243902446,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,C_percent,45.66,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,N_percent,2.65,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,CN_ratio,17.230188679245284,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,dN15_permil,-2.7264117431640598,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,dC13_permil,-31.2561962127686,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,P_percent,0.1299417486944705,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BZR7076,salix polaris,NP_ratio,20.393753559765408,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,Plant_Height_cm,3,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,Wet_Mass_g,0.01015,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,Dry_Mass_g,0.003,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,Leaf_Thickness_mm,0.21333333333333335,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,Leaf_Area_cm2,0.45049999999999996,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,SLA_cm2_g,150.16666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,LDMC,0.2955665024630542,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,C_percent,42.66,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,N_percent,2.03,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,CN_ratio,21.014778325123153,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,dN15_permil,-2.5084666824340798,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,BZS6184,carex rupestris,dC13_permil,-31.1781755828857,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,Plant_Height_cm,4,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,Wet_Mass_g,0.019433333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,Dry_Mass_g,0.006666666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,Leaf_Thickness_mm,0.3833333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,Leaf_Area_cm2,0.6654444444444444,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,SLA_cm2_g,99.81666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,LDMC,0.34305317324185247,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,C_percent,46.07,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,N_percent,1.96,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,CN_ratio,23.505102040816325,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,dN15_permil,-3.68540497779846,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,dC13_permil,-30.7476005554199,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,P_percent,0.11803848260342736,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZT4489,dryas octopetala,NP_ratio,16.604754286659134,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,Leaf_Thickness_mm,0.29033333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,LDMC,0.32187670485542824,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,C_percent,35.97,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,N_percent,1.78,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,CN_ratio,20.207865168539325,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,dN15_permil,2.19481624603271,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,dC13_permil,-27.747857284545898,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,P_percent,0.10040113426861155,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,2,BZU8768,equisetum scirpoides,NP_ratio,17.72888337334733,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,Plant_Height_cm,8,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,Wet_Mass_g,0.002827927927927928,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,Dry_Mass_g,0.0011891891891891893,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,Leaf_Thickness_mm,0.38066666666666665,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,Leaf_Area_cm2,0.0831981981981982,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,SLA_cm2_g,69.9621212121212,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,LDMC,0.42051608792609113,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,C_percent,49.25,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,N_percent,1.13,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,CN_ratio,43.58407079646018,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,dN15_permil,-6.25277038574219,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,dC13_permil,-29.9759082794189,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,P_percent,0.08448847796824438,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,BZV4604,cassiope tetragona,NP_ratio,13.37460476474341,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,Wet_Mass_g,0.1453,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,Dry_Mass_g,0.056,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,Leaf_Thickness_mm,0.32366666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,Leaf_Area_cm2,3.519,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,SLA_cm2_g,62.839285714285715,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,LDMC,0.38540949759119064,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,C_percent,34.91,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,N_percent,1.73,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,CN_ratio,20.179190751445084,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,dN15_permil,5.35343126296997,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,dC13_permil,-27.8964214324951,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,P_percent,0.09130835959584502,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZW2623,equisetum scirpoides,NP_ratio,18.946786555551302,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,Plant_Height_cm,7,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,Wet_Mass_g,0.121,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,Dry_Mass_g,0.054,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,Leaf_Thickness_mm,0.29166666666666663,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,Leaf_Area_cm2,3.223,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,SLA_cm2_g,59.68518518518518,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,LDMC,0.4462809917355372,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,C_percent,33.41,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,N_percent,1.56,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,CN_ratio,21.416666666666664,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,dN15_permil,1.8696941280365,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,dC13_permil,-28.1607353210449,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,P_percent,0.07497642420270104,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,3,BZX6655,equisetum scirpoides,NP_ratio,20.80654041038944,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,Plant_Height_cm,4,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,Wet_Mass_g,0.052739999999999995,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,Dry_Mass_g,0.0156,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,Leaf_Thickness_mm,0.3243333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,Leaf_Area_cm2,1.737,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,SLA_cm2_g,111.34615384615385,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,LDMC,0.2957906712172924,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,C_percent,45.94,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,N_percent,1.72,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,CN_ratio,26.709302325581394,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,dN15_permil,-0.7035523867607121,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,dC13_permil,-31.8040949249268,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,P_percent,0.09008514024482751,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZY3596,salix polaris,NP_ratio,19.093049034785274,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,Plant_Height_cm,3,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,Wet_Mass_g,0.06235,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,Dry_Mass_g,0.01675,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,Leaf_Thickness_mm,0.33466666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,Leaf_Area_cm2,2.00775,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,SLA_cm2_g,119.86567164179105,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,LDMC,0.268644747393745,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,C_percent,45.07,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,N_percent,2.66,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,CN_ratio,16.94360902255639,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,dN15_permil,-0.75440283536911,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,dC13_permil,-30.7457147979736,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,P_percent,0.14861750018275657,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BZZ0417,salix polaris,NP_ratio,17.898295939098485,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,Plant_Height_cm,3,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,Leaf_Thickness_mm,0.25966666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,C_percent,46.06,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,N_percent,1.9,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,CN_ratio,24.242105263157896,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,dN15_permil,-2.4254924869537398,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,dC13_permil,-29.170246734619102,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,P_percent,0.2524309717762158,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,CAA5368,salix polaris,NP_ratio,7.526810147862446,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,Plant_Height_cm,2.5,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,Wet_Mass_g,0.4408,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,Dry_Mass_g,0.079,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,Leaf_Thickness_mm,0.5986666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,Leaf_Area_cm2,10.142,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,SLA_cm2_g,128.37974683544303,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,LDMC,0.1792196007259528,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,C_percent,41.29436863052254,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,N_percent,4.544594100289327,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,CN_ratio,9.08648115084548,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,dN15_permil,4.7969991493225095,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,dC13_permil,-27.8453235626221,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,P_percent,0.4742899828841592,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,4,CAB5801,equisetum arvense,NP_ratio,9.581889275108939,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,Plant_Height_cm,1,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,Wet_Mass_g,0.0668,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,Dry_Mass_g,0.03,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,Leaf_Thickness_mm,0.31166666666666665,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,Leaf_Area_cm2,1.8960000000000001,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,SLA_cm2_g,63.20000000000001,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,LDMC,0.4491017964071856,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,C_percent,38.3717875641125,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,N_percent,1.9705833831842388,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,CN_ratio,19.472298351622175,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,dN15_permil,1.185363640785217,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,dC13_permil,-27.5626182556152,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,P_percent,0.20546538882314974,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-7,2,CAC2068,equisetum scirpoides,NP_ratio,9.590828871330633,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,Wet_Mass_g,0.4131,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,Dry_Mass_g,0.112,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,Leaf_Thickness_mm,0.20366666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,Leaf_Area_cm2,11.594,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,SLA_cm2_g,103.51785714285714,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,LDMC,0.271120793996611,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,C_percent,37.059450969931945,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,N_percent,2.4,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,CN_ratio,15.441437904138311,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,dN15_permil,2.2895665979385402,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,dC13_permil,-28.8016828155518,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,P_percent,0.17935333345098475,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAD2198,equisetum arvense,NP_ratio,13.381407269220858,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,Wet_Mass_g,0.052333333333333336,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,Dry_Mass_g,0.020333333333333332,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,Leaf_Thickness_mm,0.213,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,Leaf_Area_cm2,2.7253333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,SLA_cm2_g,134.0327868852459,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,LDMC,0.3885350318471337,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,C_percent,42.65,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,N_percent,2.29,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,CN_ratio,18.624454148471614,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,dN15_permil,3.33049726486206,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,dC13_permil,-29.2224580383301,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,P_percent,0.0255121334401357,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAE6909,alopecurus ovatus,NP_ratio,89.76121128299567,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,Plant_Height_cm,3,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,Leaf_Thickness_mm,0.353,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,C_percent,48.06,80,78.183,15.75
